genus,epitet,author
Parentucellia,,Viv.
Parentucellia,latifolia,(L.) Caruel.
Parentucellia,viscosa,(L.) Caruel.
Pedicularis,,L.
Pedicularis,comosa,L.
Pentanema,,Cass.
Pentanema,divaricata,Cass.
Pentapera,,Klotzsch
Pentapera,sicula,(Guss.) Klotzsch
Periploca,,L.
Periploca,angustifolia,Labili.
Periploca,graeca,L.
Periploca,laevigata,auct. non Aiton
Petrodavisia,,Holub
Petrodavisia,bracteata,(Boiss.) Holub
Phaenopus,,DC.
Phaenopus,orientalis,Boiss.
Phaenopus,vimineus,(L.) DC.
Phaeopappus,,(DC.) Boiss.
Phaeopappus,drabifolius,(Sibth. et Sm.) Boiss.
Phaeopappus,haussknechtii,Boiss.
Phaeopappus,libanoticus,(Boiss.) Boiss.
Phaeopappus,longispinus,Post
Phaeopappus,obtusifolius,Boiss. et Haussk.
Phagnalon,,Cass.
Phagnalon,kotschyi,Schultz Bip. ex Boiss.
Phagnalon,linifolium,Post
Phagnalon,rupestre,(L.) DC.
Phelipaea,,Desf. p.p.
Phelipaea,aegyptiaca,(Pers.) Walp.
Phelipaea,coccinea,(M. Bieb.) Poir.
Phelipaea,coerulea,(Vill.) C.A. Meyer
Phelipaea,lavandulacea,(Reichenb.) Reuter
Phelipaea,libanotica,Schw.
Phelipaea,tnutelii,(F.W. Schultz) Reuter
Phelipaea,nana,(Reuter) Reichenb.
Phelipaea,pyramidalis,Reuter
Phelipaea,ramosa,(L.) C.A.Meyer
Phelipaea,salsa,C.A. Meyer
Phelipaea,schultzii,(Mutel) Walpers
Phelipaea,tinctoria,(Forssk.) Walpers
Phelipaea,tubulosa,Schenk
Phillyrea,,Tourn.
Phillyrea,media,L.
Phlomis,,L.
Phlomis,armeniaca,Willd.
Phlomis,bailanica,Vierh.
Phlomis,bertrami,Post
Phlomis,brachyodon,(Boiss.) Zohary
Phlomis,brevilabris,Ehrenb.
Phlomis,bruguieri,Desf.
Phlomis,chrysophylla,Boiss.
Phlomis,cordata,Boiss. et Ky
Phlomis,damascena,Rech.
Phlomis,herba-venti,L.
Phlomis,kurdica,Rech.
Phlomis,laciniata,L.
Phlomis,longifolia,Boiss. et Bl.
Phlomis,nissolii,L.
Phlomis,orientalis,Mill.
Phlomis,pungens,Willd.
Phlomis,rigida,Labili.
Phlomis,syriaca,Boiss.
Phlomis,viscosa,Poir.
Phyla,,Loureiro
Phyla,nodiflora,(L.) Greene
Phyllocara,,Guşul.
Phyllocara,aucheri,(A. DC.) Guşul.
Physalis,,L.
Physalis,peruviana,L.
Physalis,sommnifera,L.
Phyteuma,,
Phyteuma,lanceolata,Willd.
Phyteuma,rigida,Willd.
Phyteuma,sinai,A. DC.
Picnomon,,Adans.
Picnomon,acarna,(L.) Cass.
Picridium,,Desf.
Picridium,dichotomum,(Vahl) Fisch. et Mey. ex
Picridium,intermedium,Schultz Bip. in Webb et
Picridium,orientale,(L.) DC.
Picridium,tingitanum,(L.) Desf.
Picridium,vulgare,Desf.
Picris,,L.
Picris,altissima,Del.
Picris,amalecitana,(Boiss.) Eig
Picris,blancheana,Boiss.
Picris,damascena,Boiss.
Picris,echioides,L.
Picris,hieracioides,L.
Picris,kotschyi,Boiss.
Picris,longirostris,Schultz Bip.
Picris,spinulosa,Bert.
Picris,sprengeriana,(L.) Chaix in Villars
Picris,stricta,Jordan
Picris,strigosa,M. Bieb.
Piptocephalum,,Schultz Bip.
Piptocephalum,luteum,Schultz Bip.
Plantago,,
Plantago,afra,L.
Plantago,albicans,L.
Plantago,bellardii,Ail.
Plantago,capitellata,Ram.
Plantago,carinata,Schrad.
Plantago,coronopus,L.
Plantago,crassifolia,Forssk.
Plantago,eretica,L.
Plantago,cylindrica,Forssk.
Plantago,dubia,L.
Plantago,filiformis,Koch
Plantago,haussknechtii,Vatke
Plantago,holostea,Lam.
Plantago,holosteum,Scop.
Plantago,lagopus,L.
Plantago,lanceolata,L.
Plantago,loeflingii,L.
Plantago,major,L.
Plantago,maritima,L. L. p.p.
Plantago,maritima,L. L. p.p.
Plantago,notata,Lagasca
Plantago,ovata,Forssk.
Plantago,psyllium,L.
Plantago,sarcophylla,(Boiss.) Zohary
Plantago,scabrifolia,Thléb.
Plantago,squarrosa,Murr.
Plantago,stricta,Schousb.
Plantago,tomentosa,Gilib.
Plantago,weldenii,Reichenb.
Pluchea,,Cass.
Pluchea,dioscoridis,(L.) DC.
Plumbago,,
Plumbago,europaea,L.
Podanthum,,Boiss.
Podanthum,lanceolatum,Boiss.
Podanthum,virgatum,(Labili.) Boiss.
Podonosma,,Boiss.
Podonosma,syriaca,(Labili.) Boiss.
Podospermum,,DC.
Podospermum,alpigenum,W. Koch
Podospermum,jacquinianum,W. Koch
Podospermum,phaeopappum,Boiss.
Postia,,Boiss. et Bl.
Postia,lanuginosa,(DC.) Boiss.
Postia,microcephala,Boiss.
Prasium,,L.
Prasium,majus,L.
Prenanthes,,L.
Prenanthes,triquetra,Labili.
Prenanthes,viminea,L.
Primula,,L.
Primula,acaulis,(L.) Hill
Primula,grandiflara,Lam.
Primula,veris,L.
Primula,vulgaris,Huds.
Prismatocarpus,,L'Hérit.
Prismatocarpus,falcatus,Ten.
Prismatocarpus,speculum,l'Hérit.
Prunella,,L.
Prunella,alba,Pall.
Prunella,grandiflora,auct. non L.
Prunella,laciniata,L.
Prunella,orientalis,Bornm.
Prunella,vulgaris,L.
Psychrogeton,,Boiss.
Psychrogeton,nigromontanus,(Boiss. et Buhse) Grier-
Psylliostachys,,(Jaub. et Spach) Nevski
Psylliostachys,spicatus,(Willd.) Nevski
Pterocephalus,,Vaill.
Pterocephalus,brevis,Coulter
Pterocephalus,emiteri,Boiss.
Pterocephalus,involucratus,(Sibth. et Sm.) Boiss.
Pterocephalus,papposus,(L.) Coulter
Pterocephalus,plumosus,(L.) Coulter
Pterocephalus,pulverulentus,Boiss. et Bl.
Pterotheca,,Cass.
Pterotheca,obovata,Boiss. et Noë
Ptilostemon,,Cass.
Ptilostemon,chamaepeuce,(L.) Less.
Ptilostemon,diacantha,(Labili.) Greuter
Ptosimopappus,,Boiss.
Ptosimopappus,bracteatus,Boiss.
Pulicaria,,Gaertner
Pulicaria,arabica,(L.) Cass.
Pulicaria,auranitica,Mouterde
Pulicaria,dysenterica,(L.) Bernh.
Pulicaria,inuloides,(Poir.) DC.
Pulicaria,laniceps,Bornm.
Pulicaria,longifolia,Boiss.
Pulicaria,parviflora,Peyron
Pulicaria,uligirwsa,Stev. in DC.
Pulicaria,vulgaris,(L.) Gaertner
Putoria,,Pers.
Putoria,calabrica,(L.f.) Pers.
Pyrethrum,,Medik.
Pyrethrum,argenteum,(Lam.) Boiss.
Pyrethrum,aucheri,(DC.) Heimerl ex Stapf
Pyrethrum,cassium,Boiss.
Pyrethrum,cilicium,Boiss.
Pyrethrum,densum,Labili.
Pyrethrum,parthenium,(L.) Sm.
Pyrethrum,parviflorum,Willd.
Pyrethrum,poteriifolium,Ledeb.
Pyrethrum,tenuilobum,Boiss.
Pyrethrum,yabrudae,Mouterde
Reichardia,,Roth
Reichardia,dichotoma,(Vahl) Freyn
Reichardia,glauca,Matthews
Reichardia,intermedia,(Schultz-Bip.) Coutinho
Reichardia,picroides,(L.) Roth
Reichardia,tingitana,(L.) Roth
Rhagadiolus,,Scop.
Rhagadiolus,edulis,Gaertn.
Rhagadiolus,hedypnois,Fisch. et C.A. Mey.
Rhagadiolus,koelpinia,Willd.
Rhagadiolus,stellatus,(L.) Gaertn.
Rhaponserratula,,Moût. mss.
Rhaponticum,,auct.
Rhaponticum,pusillum,(Labili.) Boiss.
Rhaponticum,pygmaeum,DC.
Rhinanthus,,L.
Rhinanthus,trixago,L.
Rhododendron,,L.
Rhododendron,ponticum,L.
Rindera,,Pali.
Rindera,schlumbergeri,(Boiss.) Giirke
Rochelia,,Reichenb.
Rochelia,cancellata,Boiss. et Bal.
Rochelia,disperma,(L. fil.) C. Koch
Rochelia,persica,Bunge ex Boiss.
Rochelia,stellulata,auct.
Rosmarinus,,L.
Rosmarinus,officinalis,L.
Rubia,,L.
Rubia,aucheri,Boiss.
Rubia,brachypoda,Boiss.
Rubia,doniettii,Griseb.
Rubia,olivieri,A. Rich.
Rubia,tenuifolia,d'Urv.
Rubia,tinctorum,L.
Salvia,,L.
Salvia,acetabulosa,L.
Salvia,aramiensis,Rech. fil.
Salvia,brachycalyx,Boiss.
Salvia,bracteata,Banks et Sol.
Salvia,cassia,Sam. ex Rech. fil.
Salvia,ceratophylla,L.
Salvia,clandestina,L.
Salvia,controversa,auct. lion Ten.
Salvia,dominica,L.
Salvia,drusica,Moût.
Salvia,fruticosa,Mill.
Salvia,grandiflora,Etling
Salvia,graveolens,Vahl
Salvia,hierosolymitana,Boiss.
Salvia,horminum,L.
Salvia,indica,L.
Salvia,judaica,Boiss.
Salvia,lanigera,Poir.
Salvia,libanotica,Boiss. et Gaill.
Salvia,microstegia,Boiss. et Bal.
Salvia,montbretii,Benth.
Salvia,multicaulis,Vahl
Salvia,napifolia,Jacq.
Salvia,nazalena,Hedge et Mouterde
Salvia,nusairiensis,Post
Salvia,palaestina,Benth.
Salvia,peyronii,Boiss. ex Post
Salvia,pinardii,Boiss.
Salvia,pinnata,L.
Salvia,rascheyana,Boiss.
Salvia,rubifolia,Boiss.
Salvia,russellii,Banks et Sol.
Salvia,samuelssonii,Rech. fil.
Salvia,sclarea,L.
Salvia,spinosa,L.
Salvia,spiraeifolia,Boiss. et Hoh.
Salvia,suffruticosa,Montb. et Auch.
Salvia,syriaca,L.
Salvia,tomentosa,Mill.
Salvia,triloba,L. f.
Salvia,verbascifolia,Bieb.
Salvia,verbenaca,L.
Salvia,verticillata,L.
Salvia,virgata,Jacq.
Salvia,viridis,L.
Salvia,viscosa,Jacq.
Sambucus,,L.
Sambucus,ebulus,L.
Sambucus,nigra,L.
Samolus,,L.
Samolus,valerandi,L.
Satureia,,L.
Satureia,capitatq,L.
Satureia,cuneifolia,Ten.
Satureia,graeca,L.
Satureia,nervosa,Desf.
Satureia,pallaryi,Thiéb.
Satureia,thymbra,L.
Saulcya,,Michon
Saulcya,hierochuntica,Michon
Scabiosa,,L.
Scabiosa,argentea,L.
Scabiosa,aucheri,Boiss.
Scabiosa,bidens,Sibth. et Sm.
Scabiosa,hybrida,Ail.
Scabiosa,integrifolia,L.
Scabiosa,intermedia,(Post) Bornm.
Scabiosa,involucrata,Sibth. et Sm.
Scabiosa,joppensis,Reichenb.
Scabiosa,micrantha,Desf.
Scabiosa,ochroleuca,L.
Scabiosa,olivieri,Coulter
Scabiosa,palaestina,L.
Scabiosa,papposa,L.
Scabiosa,plumosa,(L.) Sibth. et Sm.
Scabiosa,prolifera,L.
Scabiosa,sicula,L.
Scabiosa,ucranica,L.
Scabiosa,webbiana,Don
Scariola,,F.W. Schmidt
Scariola,orientalis,(Boiss.) Sojâk
Scariola,triquetra,(Labili.) Sojâk
Scariola,viminea,(L.) F.W. Schmidt
Sclerocaryopsis,,A. Brand
Sclerocaryopsis,spinocarpos,(Forssk.) Brand
Scolymus,,L.
Scolymus,hispanicus,L.
Scolymus,maculatus,L.
Scorzonera,,L.
Scorzonera,acrolasia,Bunge
Scorzonera,asperrima,Willd.
Scorzonera,bulbipes,Boiss. et Hausskn.
Scorzonera,buphtalmoides,DC.
Scorzonera,cana,(C.A. Meyer) Hoffm.
Scorzonera,dickotoma,auct. non Vahl
Scorzonera,elata,Boiss.
Scorzonera,euphratica,Gombault et Arènes
Scorzonera,jacquiniana,(W. Koch) Boiss.
Scorzonera,judaica,Eig
Scorzonera,kenisae,Boiss.
Scorzonera,kotschyi,Boiss.
Scorzonera,kurdica,Boiss. et Noë in Boiss.
Scorzonera,libanotica,Boiss.
Scorzonera,mackmeliana,Boiss.
Scorzonera,mollis,M. Bieb.
Scorzonera,multiscapa,Boiss.
Scorzonera,nervosa,Trev.
Scorzonera,orientalis,L.
Scorzonera,papposa,DC.
Scorzonera,parviflora,Jacq.
Scorzonera,phaeopappa,(Boiss.) Boiss.
Scorzonera,picroides,L.
Scorzonera,pseudolamta,Grossh.
Scorzonera,rigida,Aucher in DC.
Scorzonera,subintegra,(Boiss.) Thiéb.
Scorzonera,syriaca,Boiss. et Bal.
Scorzonera,tingitana,L.
Scorzonera,tuberculata,Thiéb.
Scrophularia,,L.
Scrophularia,decipiens,Boiss.
Scrophularia,deserti,Del.
Scrophularia,heldreichii,Boiss.
Scrophularia,hierochuntina,Boiss.
Scrophularia,hypericifolia,Wydl.
Scrophularia,libanotica,Boiss.
Scrophularia,lucida,L.
Scrophularia,macrophylla,Boiss.
Scrophularia,michoniana,Coss. et Krai.
Scrophularia,nusairiensis,Boiss. et Heldr.
Scrophularia,peregrina,L.
Scrophularia,peyronii,Post
Scrophularia,pisidica,Boiss. et Heldr.
Scrophularia,rubricaulis,Boiss.
Scrophularia,scariosa,Boiss.
Scrophularia,scopolii,Hoppe
Scrophularia,sphaerocarpa,Boiss. et Reut.
Scrophularia,tagetifolia,Boiss. et Hausskn.
Scrophularia,umbrosa,Dum.
Scrophularia,variegata,Bieb.
Scrophularia,xanthoglosa,Boiss.
Scrophularia,xylorrhiza,Boiss. et Hausskn.
Scutellaria,,
Scutellaria,brevibracteata,Stapf
Scutellaria,cretacea,Boiss. et Hausskn.
Scutellaria,diffusa,Benth.
Scutellaria,fruticosa,Desf. ex Pers. non Willemet
Scutellaria,heterophylla,Montbr. et Auch.
Scutellaria,megalaspis,Rech. fil.
Scutellaria,orientalis,L.
Scutellaria,sibthorpii,auct. non (Benth.) Hal.
Scutellaria,subvelutina,Reck. fil.
Scutellaria,tomentosa,Bertol.
Scutellaria,utriculata,Labili.
Senecio,,L.
Senecio,aquaticus,Hill
Senecio,barbareifolius,Krocker
Senecio,bertrami,Post berythaeus Camus et Gombault
Senecio,coronopifolius,Desf. non Burm. f.
Senecio,delbesianus,Arènes
Senecio,desfontainei,Druce
Senecio,doriiformis,DC.
Senecio,erraticus,Bertol.
Senecio,exilis,Blanche ex Boiss.
Senecio,gallicus,Chaix in Vill.
Senecio,glaucus,DC.
Senecio,leucanthemifolius,Poir.
Senecio,mouterdei,Arènes
Senecio,vernalis,Waldst. et Kit. leucanthemifolius
Senecio,vernalis,Waldst. et Kit. leucanthemifolius
Senecio,vernalis,Poir.
Senecio,vulgaris,L.
Seriola,,L.
Seriola,aethnensis,L.
Serratula,,L.
Serratula,baby,Ionica L.
Serratula,behen,(L.) Lam.
Serratula,cerinthifolia,(Sm.) Boiss.
Serratula,chamaepeuce,L.
Serratula,mouterdei,(Arènes) Dittrich
Serratula,pusilla,(Lab.) Dittrich
Sesamum,,L.
Sesamum,indicum,L.
Sherardia,,L.
Sherardia,arvensis,L.
Sideritis,,L.
Sideritis,akkarensis,Gombault
Sideritis,balansae,Boiss.
Sideritis,curvidens,Stapf
Sideritis,disions,auct. non Willd.
Sideritis,dictyoneura,Rech.
Sideritis,glandulifera,Post
Sideritis,interrupta,Gombault
Sideritis,libanotica,Labili.
Sideritis,microchlamys,(Hand.-Mazz) Bornm.
Sideritis,montana,L.
Sideritis,nusairiensis,Post
Sideritis,perfoliata,L.
Sideritis,pullulans,Vent.
Sideritis,remota,d'Urv.
Sideritis,romana,L.
Siebera,,j. Gay
Siebera,pungens,(Lam.) J. Gay
Silybum,,Adanson
Silybum,marianum,(L.) Gaertner
Siphonostegia,,"Benth. in Hook, et Am."
Siphonostegia,syriaca,(Boiss. et Reut.) Boiss.
Solanum,,L.
Solanum,dulcamara,L.
Solanum,luteum,Mill.
Solanum,nigrum,L.
Solanum,villosum,Miller
Solenanthus,,Ledeb.
Solenanthus,amplifolius,Boiss.
Solenanthus,circinnatus,Ledeb.
Solenanthus,stamineus,(Desf.) Wettst.
SolidagoL.,,
SolidagoL.,virgaurea,L.
Sonchus,,L.
Sonchus,asper,(L.) Hill
Sonchus,dichotomus,(Vahl) Willd.
Sonchus,glaucescens,Jordan
Sonchus,maritimus,L.
Sonchus,nymanii,Tineo et Gussone
Sonchus,oleraceus,L.
Sonchus,tenerrimus,L.
Specularia,,Heist ex DC.
Specularia,falcata,(Ten.) DC.
Specularia,pentagoma,(L.) DC.
Specularia,speculum,DC.
Stachys,,L.
Stachys,annua,(L.) L.
Stachys,arabica,Hornem.
Stachys,arvensis,(L.) L.
Stachys,bommuelleri,Hand.-Mazz.
Stachys,burgsdorffioides,(Benth.) Boiss.
Stachys,cassia,Boiss.
Stachys,ciliaris,Boiss.
Stachys,cilicica,Boiss. et Bal.
Stachys,eretica,L.
Stachys,dictyoneura,Rech. fil.
Stachys,distans,Benth. in DC.
Stachys,diversifolia,Boiss.
Stachys,ehrenbergii,Boiss.
Stachys,germanica,L.
Stachys,glandulifera,Post
Stachys,hirta,L.
Stachys,hydrophila,Boiss.
Stachys,iberica,Bieb.
Stachys,italica,Mill.
Stachys,libanotica,Benth. in DC.
Stachys,longispicata,Boiss. et Ky in Boiss.
Stachys,mersinea,Boiss.
Stachys,neurocalycina,Boiss.
Stachys,nivea,Labili.
Stachys,obscura,Boiss. et Bal.
Stachys,ocymastrum,(L.) Briquet
Stachys,palaestina,L.
Stachys,paneiana,Mout.
Stachys,petrokosmos,Rech. fii.
Stachys,pinetorum,Boiss. et Bal.
Stachys,pubescens,Ten.
Stachys,pumila,Banks et Sol.
Stachys,rupestris,Montb. et Auch.
Stachys,satureioides,Montb. et Auch.
Stachys,viticina,Boiss.
Staehelina,,L.
Staehelina,apiculata,Labili.
Staehelina,lobelii,DC.
Staehelina,syriaca,Sprengel
Statice,,L. p.p.
Statice,acer,osa Willd.
Statice,anmistifolia,Tausch
Statice,colhna,Gnseb.
Statice,globulifera,Boiss. et Heldr.
Statice,graeca,Poir.
Statice,limonium,sensu Boiss.
Statice,palmyrensis,Post
Statice,ronda,Sm.
Statice,sieberi,Boiss.
Statice,sinuata,L.
Statice,spicata,Willd.
Statice,thouinii,Viv.
Statice,ulicina,Schultes
Statice,undulata,Bory et Chaub.
Statice,virgata,Willd.
Stechmannia,,DC.
Stechmannia,staehelinae,DC.
Steptorhamphus,,Bunge
Steptorhamphus,tuberosus,(Jacq.) Grossh.
Stizolophus,,Cass.
Stizolophus,balsamita,(Lam.) Cass. ex Takht.
Stylocline,,Nutt.
Stylocline,griffithii,(A. Gray) Wagenitz
Styrax,,
Styrax,officinalis,L.
Symphytum,,L.
Symphytum,anatolicum,Boiss.
Symphytum,palaestinum,Boiss.
Tagetes,,L.
Tagetes,glandulifera,Schrank
Tagetes,minuta,L.
Tanacetum,,L. emend. Briq.
Tanacetum,argenteum,(Lam.) Willd.
Tanacetum,aucheri,DC.
Tanacetum,cilicium,(Boiss.) Grierson
Tanacetum,densum,(Labili.) Schultz Bip.
Tanacetum,parthenium,(L.) Schultz Bip.
Tanacetum,DOteriifolium,(Ledeb.1 Grierson
Tanacetum,yabrudae,(Mouterde) Charpin et
Tapeinanthus,,Boiss. et Benth.
Tapeinanthus,persicus,Boiss.
Taraxacum,,Weber
Taraxacum,aleppicum,Dahlst.
Taraxacum,assemanii,Blanche
Taraxacum,bessarabicum,(Hornem.) Hand.-Mazz.
Taraxacum,bithynicum,DC.
Taraxacum,brevirostre,Hand.-Mazz.
Taraxacum,cyprium,Lindb.
Taraxacum,gytmanthum,(Link) DC.
Taraxacum,hellenicum,Dahlst.
Taraxacum,kurdiciforme,Hagl.
Taraxacum,laevigatum,Willd. agg.
Taraxacum,laxum,Hagl.
Taraxacum,libanoticum,DC.
Taraxacum,megalorrhizon,(Forssk.) Hand.-Mazz.
Taraxacum,microcephalum,Hand.-Mazz.
Taraxacum,minimum,(Briganti ex Guss.) Terrac.
Taraxacum,monochlamydeum,Hand.-Mazz.
Taraxacum,montanum,(C.A.Meyer) DC.
Taraxacum,officinale,Weber
Taraxacum,phaleratum,Hagl.
Taraxacum,primigenium,Hand. Mazz.
Taraxacum,scolopendrioides,Hagl.
Taraxacum,serotinum,(W. et K.) Poir.
Taraxacum,sintenisii,Dahlst.
Taraxacum,syriacum,Boiss.
Tetramorphaea,,DC.
Tetramorphaea,bruguieriana,DC.
Teucrium,,L.
Teucrium,antilibanoticum,Mouterde
Teucrium,auranticum,Post
Teucrium,chamaedrys,L.
Teucrium,chamaepitys,L.
Teucrium,chium,(Schreb.) Poir.
Teucrium,coniortodes,Boiss. et Bl.
Teucrium,creticum,L.
Teucrium,divaricatum,Sieb. ex Heldr.
Teucrium,flavum,L.
Teucrium,haradjanii,Briq. ex Rech. fil.
Teucrium,heterotrichum,Briq. ex Rech. f.
Teucrium,laevigatum,Banks et Sol. non Vahl
Teucrium,lamiifolium,auct. non d'Urv.
Teucrium,montbretii,Benth.
Teucrium,multicaule,Montbr. et Auch.
Teucrium,odontites,sensu Thiéb. non Boiss. et Bal.
Teucrium,oliverianum,Gingins ex Benth.
Teucrium,orientale,L.
Teucrium,paederotoides,Boiss. et Hausskn.
Teucrium,parviflorum,Schreb.
Teucrium,polium,L.
Teucrium,procerum,Boiss. et Bl.
Teucrium,pruinosum,Boiss.
Teucrium,rigidum,Benth.
Teucrium,rosmarinifolium,Lam.
Teucrium,scordioides,Schreb.
Teucrium,scordium,L.
Teucrium,socinianum,Boiss.
Teucrium,spinosum,L.
Teucrium,stachyophyllum,Davis
Teucrium,yebrudi,Post
Tkrineia,,Roth
Tkrineia,tuberosa,(L.) DC.
Thuspeinanta,,Durand
Thuspeinanta,persica,(Boiss.) Briq.
Thymbra,,L.
Thymbra,capitata,Reichb.
Thymbra,spicata,L.
Thymbra,verticillata,L.
Thymus,,L.
Thymus,alfredae,Post
Thymus,capitatus,(L.) Hoffm. et Link
Thymus,cilicicus,Boiss. et Bl.
Thymus,decussatus,Benth.
Thymus,graveolens,M. Bieb.
Thymus,hirsutus,M. Bieb.
Thymus,kotschyanus,Boiss. et Hoh.
Thymus,lanceolatus,Benth.
Thymus,serpyllum,L.
Thymus,sipyleus,Boiss.
Thymus,squarrosus,Fisch. et Mey.
Thymus,syriacus,Boiss.
Tolpis,,Adans.
Tolpis,altissima,Pers.
Tolpis,barbata,(L.) Gaertner
Tolpis,umbellata,Bertol.
Tolpis,virgata,(Desf.) Bertol.
Tomanthea,,DC.
Tomanthea,haussknechtii,(Boiss.) Takht.
Tracheliopsis,,Buser
Tracheliopsis,antilibanotica,P.H. Davis
Tracheliopsis,postii,(Boiss.) Buser
Tracheliopsis,tubulosa,(Boiss.) Buser
Trachelium,,L.
Trachelium,caeruleum,L.
Trachelium,postii,Boiss.
Trachelium,tubulosum,Boiss.
Trachornitum,,Woodson
Trachornitum,venetum,(L.) Woodson
Tragopogon,,L.
Tragopogon,brevifolium,C. Koch
Tragopogon,buphthalmoides,(DC.) Boiss.
Tragopogon,hybridùm,L.
Tragopogon,longirostris,Bisch. ex Schultz Bip.
Tragopogon,nervulosum,Boiss.
Tragopogon,palaestinum,Boiss.
Tragopogon,picroides,L.
Tragopogon,plantagineum,Boiss.
Tragopogon,pterocarpus,DC.
Tripleurospermum,,Schultz Bip.
Tripleurospermum,auriculatum,(Boiss.) Rech.
Tripleurospermum,grandiflorum,(Boiss. et Hausskn.) Bornm.
Tripleurospermum,microcephalum,(Boiss.) Bornm.
Tripleurospermum,oreades,(Boiss.) Rech.
Tripleurospermum,parviflorum,(Willd.) Bornm.
Tripleurospermum,praecox,(Bieb.) Bornm.
Tripleurospermum,sannineum,(Thiéb.) Mouterde
Trixago,,Stev.
Trixago,apula,Stev.
Trixago,viscosa,(L.) Reichenb.
Tussilago,,L.
Tussilago,farfara,L.
Tyrimnus,,Cass.
Tyrimnus,leucographus,(L.) Cass.
Urospermum,,Scop.
Urospermum,picroides,(L.) F.W. Schmidt
Utricularia,,L.
Utricularia,australis,R. Br.
Utricularia,neglecta,Lehm.
Utricularia,vulgaris,auct. non L.
Vaillantia,,auct. mult. non L.
Valantia,,
Valantia,aparine,L.
Valantia,hispida,L.
Valantia,muralis,L.
Valantia,pedemontana,Bell.
Valeriana,,L.
Valeriana,coronata,Willd.
Valeriana,dioscoridis,Sibth. et Sm.
Valeriana,discoidea,(L.) Willd.
Valeriana,italica,auct. non Lam?
Valeriana,locusta,L.
Valeriana,olitoria,(L.) Willd.
Valeriana,sisymbrifolia,d'Urv. non Desf.
Valerianella,,
Valerianella,antilibanotica,Rech. fil.
Valerianella,aucheri,Boiss.
Valerianella,balansae,Matthews
Valerianella,boissieri,Krok.
Valerianella,carinata,Lois.
Valerianella,chlorostephana,Boiss. et Bal.
Valerianella,coronata,(L.) DC. Willd.
Valerianella,coronata,(L.) DC. Willd.
Valerianella,cymbicarpa,G.A. Meyer
Valerianella,dactylophylla,Boiss. et Hohen.
Valerianella,dentata,(L.) Poil.
Valerianella,diodon,Boiss.
Valerianella,discoidea,(L.) Willd. (L.) Lois.
Valerianella,discoidea,(L.) Willd. (L.) Lois.
Valerianella,dufresnia,Bunge ex Boiss.
Valerianella,echinata,(L.) DC.
Valerianella,huetii,Boiss.
Valerianella,kotschyi,Boiss.
Valerianella,lasiocarpa,(Stev.) Betcke
Valerianella,laxa,Boiss. et Bal.
Valerianella,leiocarpa,(Koch) Bornm.
Valerianella,locusta,(L.) Laterrade
Valerianella,morisonii,(Sprengel) DC.
Valerianella,muricata,(Stev.) Baxt.
Valerianella,obtusiloba,Boiss.
Valerianella,olitorià,(L.) Poil.
Valerianella,orientalis,(Schlecht.) Boiss. et Bal.
Valerianella,oxyrhyncha,Fisch. et Mey.
Valerianella,pumila,(L.) DC.
Valerianella,soyeri,Buchinger
Valerianella,szovitsiana,Fisch. et Mey.
Valerianella,tridentata,(Stev.) Krok.
Valerianella,truncata,(Reichenb.) Betcke
Valerianella,tuberculata,Boiss.
Valerianella,vesicaria,(L.) Moench
Varthemia,,DC.
Varthemia,iphionoides,Boiss. et Bl.
Verbascum,,L.
Verbascum,agMmoniifolium,(C. Koch) Hub.-Mor.
Verbascum,aintabicum,Post
Verbascum,alepense,Benth. in DC. assurense Bornm. et Hand.-Mazz.
Verbascum,alepense,Bornm. et Hand.-Mazz.
Verbascum,aliciae,Post kotschyi Boiss. et Hoh.
Verbascum,aliciae,Boiss. et Hoh.
Verbascum,alpinum,(Boiss. et Ky.) O. Kuntze non
Verbascum,antari,Post
Verbascum,antilibanoticum,Hub.-Mor.
Verbascum,antiochium,Boiss.
Verbascum,aphyllopodum,Freyn et Sint.
Verbascum,assurense,Bornm. et Hand.-Mazz.
Verbascum,aureiformis,(Murb.) Murb.
Verbascum,aureum,\G. Koch) O. Kuntze
Verbascum,auriculatum,Smith
Verbascum,berytheum,Boiss.
Verbascum,besnardii,Rech.
Verbascum,blancheanum,Boiss.
Verbascum,boissieri,Post
Verbascum,brevidens,Benth.
Verbascum,caesareum,Boiss.
Verbascum,caudatum,Post
Verbascum,cedreti,Boiss. lasianthum Boiss.
Verbascum,cedreti,Boiss.
Verbascum,cedretioides,Gombault
Verbascum,cestroides,Boiss. et Hausskn.
Verbascum,damascenum,Boiss.
Verbascum,elegans,Salisb.
Verbascum,eremobium,Murb.
Verbascum,gadarense,Post
Verbascum,gaillardotii,Boiss. sinuatum L. tripolitanum Boiss.
Verbascum,gaillardotii,L.
Verbascum,galilaeum,Boiss. sinuatum L.
Verbascum,galilaeum,L.
Verbascum,geminiflorum,Hochst.
Verbascum,gileadense,Post
Verbascum,glanduliferum,(Post) Hub.-Mor.
Verbascum,glandulosum,O. Kuntze non Del.
Verbascum,glomeratum,Boiss.
Verbascum,heterophyllum,"O. Kuntze non Miller, nec"
Verbascum,"Moretti,","nec Griseb., nec Velen."
Verbascum,infidelium,Boiss. et Hausskn.
Verbascum,joannis,Bordz. ex Murb.
Verbascum,karyeteini,Post
Verbascum,kotschyi,Boiss. et Hoh.
